4,-243.264,1000,30,999000,1.04137
4,-248.823,1000,30,999000,0.996244
4,-237.868,1000,30,999000,0.998502
4,-239.606,1000,30,999000,0.994438
4,-237.363,1000,30,999000,0.992689

5,-229.258,1000,30,999000,0.881399
5,-233.887,1000,30,999000,0.876207
5,-235.019,1000,30,999000,0.874631
5,-223.907,1000,30,999000,0.874444
5,-232.31,1000,30,999000,0.873457

6,-240.433,1000,30,999000,0.817314
6,-242.804,1000,30,999000,0.726438
6,-227.126,1000,30,999000,0.725402
6,-239.259,1000,30,999000,0.725994
6,-238.932,1000,30,999000,0.724812

7,-236.793,1000,30,999000,0.677679
7,-230.885,1000,30,999000,0.645107
7,-229.914,1000,30,999000,0.619854
7,-225.596,1000,30,999000,0.645575
7,-225.484,1000,30,999000,0.645305

8,-223.051,1000,30,999000,0.614556
8,-249.341,1000,30,999000,0.603099
8,-236.371,1000,30,999000,0.603419
8,-224.15,1000,30,999000,0.602898
8,-230.876,1000,30,999000,0.60396

9,-237.967,1000,30,999000,0.60209
9,-236.852,1000,30,999000,0.537834
9,-231.414,1000,30,999000,0.5347
9,-242.118,1000,30,999000,0.536358
9,-231.291,1000,30,999000,0.53471

10,-212.896,1000,30,999000,0.539698
10,-226.63,1000,30,999000,0.510459
10,-232.708,1000,30,999000,0.513101
10,-223.741,1000,30,999000,0.51184
10,-237.223,1000,30,999000,0.511737

1,-236.263,1000,30,750000,2.45895
1,-231.682,1000,30,750000,2.39794
1,-232.473,1000,30,750000,2.40032
1,-244.2,1000,30,750000,2.38668
1,-240.448,1000,30,750000,2.40643

2,-229.356,1000,30,750000,1.35162
2,-232.064,1000,30,750000,1.32508
2,-228.63,1000,30,750000,1.31945
2,-239.984,1000,30,750000,1.32619
2,-225.052,1000,30,750000,1.32847

3,-236.542,1000,30,750000,1.04728
3,-241.89,1000,30,750000,0.968744
3,-233.432,1000,30,750000,0.963201
3,-235.505,1000,30,750000,0.956506
3,-227.014,1000,30,750000,0.955703

4,-240.013,1000,30,750000,0.823526
4,-232.698,1000,30,750000,0.816368
4,-229.245,1000,30,750000,0.81172
4,-242.027,1000,30,750000,0.816626
4,-231.246,1000,30,750000,0.813025

5,-222.907,1000,30,750000,0.738904
5,-246.992,1000,30,750000,0.672169
5,-232.426,1000,30,750000,0.673051
5,-238.234,1000,30,750000,0.672001
5,-228.862,1000,30,750000,0.673137

6,-223.47,1000,30,750000,0.627103
6,-218.301,1000,30,750000,0.601181
6,-222.043,1000,30,750000,0.60028
6,-200.24,1000,30,750000,0.601369
6,-229.691,1000,30,750000,0.601808

7,-229.949,1000,30,750000,0.57679
7,-237.939,1000,30,750000,0.507477
7,-239,1000,30,750000,0.505838
7,-226.198,1000,30,750000,0.507201
7,-241.994,1000,30,750000,0.506948

8,-235.503,1000,30,750000,0.499369
8,-236.16,1000,30,750000,0.504723
8,-216.207,1000,30,750000,0.503397
8,-237.504,1000,30,750000,0.504585
8,-248.13,1000,30,750000,0.503785

9,-222.02,1000,30,750000,0.491923
9,-237.817,1000,30,750000,0.413151
9,-237.228,1000,30,750000,0.411152
9,-214.224,1000,30,750000,0.410895
9,-207.598,1000,30,750000,0.412382

10,-222.647,1000,30,750000,0.414693
10,-213.793,1000,30,750000,0.411782
10,-234.09,1000,30,750000,0.411134
10,-229.799,1000,30,750000,0.414401
10,-236.273,1000,30,750000,0.409546

1,-218.113,1000,30,600000,2.04605
1,-236.716,1000,30,600000,1.97089
1,-236.076,1000,30,600000,1.96374
1,-247.978,1000,30,600000,1.97206
1,-238.318,1000,30,600000,1.98119

2,-211.762,1000,30,600000,1.15418
2,-239.49,1000,30,600000,1.09014
2,-243.677,1000,30,600000,1.09749
2,-233.716,1000,30,600000,1.1023
2,-251.368,1000,30,600000,1.13177

3,-238.988,1000,30,600000,0.881317
3,-228.13,1000,30,600000,0.787848
3,-236.394,1000,30,600000,0.784399
3,-235.793,1000,30,600000,0.782064
3,-233.708,1000,30,600000,0.782536

4,-237.791,1000,30,600000,0.680486
4,-232.584,1000,30,600000,0.638387
4,-226.152,1000,30,600000,0.642732
4,-243.831,1000,30,600000,0.647691
4,-246.092,1000,30,600000,0.636947

5,-225.615,1000,30,600000,0.579035
5,-237.687,1000,30,600000,0.571127
5,-241.706,1000,30,600000,0.571434
5,-240.297,1000,30,600000,0.571315
5,-219.812,1000,30,600000,0.574917

6,-247.52,1000,30,600000,0.542301
6,-247.952,1000,30,600000,0.457045
6,-239.1,1000,30,600000,0.45671
6,-220.807,1000,30,600000,0.45875
6,-215.486,1000,30,600000,0.456897

7,-223.962,1000,30,600000,0.456243
7,-231.783,1000,30,600000,0.409225
7,-224.15,1000,30,600000,0.408977
7,-206.585,1000,30,600000,0.409535
7,-241.778,1000,30,600000,0.410771

8,-228.514,1000,30,600000,0.412977
8,-229.577,1000,30,600000,0.403467
8,-200.987,1000,30,600000,0.402757
8,-236.349,1000,30,600000,0.401798
8,-230.976,1000,30,600000,0.403425

9,-241.999,1000,30,600000,0.407981
9,-238.158,1000,30,600000,0.364332
9,-231.63,1000,30,600000,0.363539
9,-241.287,1000,30,600000,0.363781
9,-245.193,1000,30,600000,0.364206

10,-243.116,1000,30,600000,0.377597
10,-223.471,1000,30,600000,0.340677
10,-248.599,1000,30,600000,0.341009
10,-209.27,1000,30,600000,0.34074
10,-236.481,1000,30,600000,0.33923

1,-244.566,1000,30,498000,1.6827
1,-246.497,1000,30,498000,1.63957
1,-245.745,1000,30,498000,1.61467
1,-231.457,1000,30,498000,1.6145
1,-240.301,1000,30,498000,1.6376

2,-233.332,1000,30,498000,0.980467
2,-250.574,1000,30,498000,0.911369
2,-240.513,1000,30,498000,0.912349
2,-245.369,1000,30,498000,0.916531
2,-230.822,1000,30,498000,0.907005

3,-230.92,1000,30,498000,0.734766
3,-241.029,1000,30,498000,0.693664
3,-239.244,1000,30,498000,0.698072
3,-246.521,1000,30,498000,0.705041
3,-240.85,1000,30,498000,0.698936

4,-238.224,1000,30,498000,0.619391
4,-246.069,1000,30,498000,0.578696
4,-239.351,1000,30,498000,0.576689
4,-229.993,1000,30,498000,0.578588
4,-231.004,1000,30,498000,0.581948

5,-246.328,1000,30,498000,0.5263
5,-249.04,1000,30,498000,0.482378
5,-238.42,1000,30,498000,0.481726
5,-240.361,1000,30,498000,0.481795
5,-228.824,1000,30,498000,0.480963

6,-231.93,1000,30,498000,0.493988
6,-247.077,1000,30,498000,0.431567
6,-232.125,1000,30,498000,0.428455
6,-218.422,1000,30,498000,0.433234
6,-209.788,1000,30,498000,0.43087

7,-208.34,1000,30,498000,0.425234
7,-240.047,1000,30,498000,0.384441
7,-242.996,1000,30,498000,0.382882
7,-243.851,1000,30,498000,0.382766
7,-240.891,1000,30,498000,0.384886

8,-238.474,1000,30,498000,0.383067
8,-229.098,1000,30,498000,0.340635
8,-224.069,1000,30,498000,0.343592
8,-220.414,1000,30,498000,0.344627
8,-238.922,1000,30,498000,0.342598

9,-235.073,1000,30,498000,0.353943
9,-242.13,1000,30,498000,0.318795
9,-235.625,1000,30,498000,0.319956
9,-221.145,1000,30,498000,0.320205
9,-224.173,1000,30,498000,0.318869

10,-215.164,1000,30,498000,0.33093
10,-241.965,1000,30,498000,0.317048
10,-236.574,1000,30,498000,0.317867
10,-239.981,1000,30,498000,0.317206
10,-234.591,1000,30,498000,0.317634

1,-241.619,1000,30,426000,1.52078
1,-237.867,1000,30,426000,1.4293
1,-250.614,1000,30,426000,1.44407
1,-242.213,1000,30,426000,1.43812
1,-233.599,1000,30,426000,1.43504

2,-235.594,1000,30,426000,0.870758
2,-250.942,1000,30,426000,0.799808
2,-224.352,1000,30,426000,0.825874
2,-249.181,1000,30,426000,0.855472
2,-234.53,1000,30,426000,0.822448

3,-236.972,1000,30,426000,0.656353
3,-219.431,1000,30,426000,0.614969
3,-234.752,1000,30,426000,0.615551
3,-243.493,1000,30,426000,0.618207
3,-217.745,1000,30,426000,0.629479

4,-235.473,1000,30,426000,0.551022
4,-244.632,1000,30,426000,0.500331
4,-224.993,1000,30,426000,0.499784
4,-239.273,1000,30,426000,0.502153
4,-221.492,1000,30,426000,0.49406

5,-240.925,1000,30,426000,0.463925
5,-242.528,1000,30,426000,0.431386
5,-225.908,1000,30,426000,0.426835
5,-218.023,1000,30,426000,0.429523
5,-238.329,1000,30,426000,0.42836

6,-253.686,1000,30,426000,0.424397
6,-240.031,1000,30,426000,0.369198
6,-244.142,1000,30,426000,0.369021
6,-245.205,1000,30,426000,0.371147
6,-235.073,1000,30,426000,0.369714

7,-239.819,1000,30,426000,0.375139
7,-239.188,1000,30,426000,0.363047
7,-228.044,1000,30,426000,0.364975
7,-236.832,1000,30,426000,0.364523
7,-218.509,1000,30,426000,0.36396

8,-239.829,1000,30,426000,0.362476
8,-243.378,1000,30,426000,0.319714
8,-240.227,1000,30,426000,0.316343
8,-251.581,1000,30,426000,0.317508
8,-236.734,1000,30,426000,0.316573

9,-239.327,1000,30,426000,0.326689
9,-245.641,1000,30,426000,0.302696
9,-244.916,1000,30,426000,0.301095
9,-246.455,1000,30,426000,0.300497
9,-234.16,1000,30,426000,0.300854

10,-240.074,1000,30,426000,0.317496
10,-219.584,1000,30,426000,0.278882
10,-228.601,1000,30,426000,0.276684
10,-238.962,1000,30,426000,0.27749
10,-232.977,1000,30,426000,0.27845

1,-242.467,1000,30,375000,1.33025
1,-238.541,1000,30,375000,1.2694
1,-227.005,1000,30,375000,1.28646
1,-255.61,1000,30,375000,1.2504
1,-249.962,1000,30,375000,1.25306

2,-248.373,1000,30,375000,0.780474
2,-233.504,1000,30,375000,0.744192
2,-238.948,1000,30,375000,0.744279
2,-235.639,1000,30,375000,0.738221
2,-248.468,1000,30,375000,0.749162

3,-243.945,1000,30,375000,0.608095
3,-230.098,1000,30,375000,0.551329
3,-236.45,1000,30,375000,0.545627
3,-243.504,1000,30,375000,0.540312
3,-236.361,1000,30,375000,0.538017

4,-228.53,1000,30,375000,0.495515
4,-237.334,1000,30,375000,0.460873
4,-241.449,1000,30,375000,0.46233
4,-202.022,1000,30,375000,0.455716
4,-236.109,1000,30,375000,0.458758

5,-236.187,1000,30,375000,0.431696
5,-238.444,1000,30,375000,0.391219
5,-217.644,1000,30,375000,0.392151
5,-244.343,1000,30,375000,0.391765
5,-233.773,1000,30,375000,0.393608

6,-244.539,1000,30,375000,0.386992
6,-238.639,1000,30,375000,0.345145
6,-231.158,1000,30,375000,0.346664
6,-223.822,1000,30,375000,0.344853
6,-225.295,1000,30,375000,0.344093

7,-230.731,1000,30,375000,0.360347
7,-243.08,1000,30,375000,0.298729
7,-229.09,1000,30,375000,0.299497
7,-241.33,1000,30,375000,0.300459
7,-227.839,1000,30,375000,0.299761

8,-238.752,1000,30,375000,0.31551
8,-248.294,1000,30,375000,0.306753
8,-239.448,1000,30,375000,0.308267
8,-223.142,1000,30,375000,0.306937
8,-238.24,1000,30,375000,0.309186

9,-193.197,1000,30,375000,0.320623
9,-242.098,1000,30,375000,0.289283
9,-243.173,1000,30,375000,0.288644
9,-242.334,1000,30,375000,0.289971
9,-216.161,1000,30,375000,0.291022

10,-241.101,1000,30,375000,0.299299
10,-242.062,1000,30,375000,0.25483
10,-250.075,1000,30,375000,0.254986
10,-235.529,1000,30,375000,0.259274
10,-233.561,1000,30,375000,0.255311

1,-236.634,1000,30,333000,1.21804
1,-250.179,1000,30,333000,1.16311
1,-230.115,1000,30,333000,1.17136
1,-246.582,1000,30,333000,1.1584
1,-233.774,1000,30,333000,1.14628

2,-224.057,1000,30,333000,0.720965
2,-242.351,1000,30,333000,0.694861
2,-242.886,1000,30,333000,0.676017
2,-250.826,1000,30,333000,0.709128
2,-228.076,1000,30,333000,0.724622

3,-241.717,1000,30,333000,0.591242
3,-233.983,1000,30,333000,0.545628
3,-244.357,1000,30,333000,0.546335
3,-238.479,1000,30,333000,0.556299
3,-237.532,1000,30,333000,0.55708

4,-235.493,1000,30,333000,0.48869
4,-232.743,1000,30,333000,0.442457
4,-245.875,1000,30,333000,0.439709
4,-238.895,1000,30,333000,0.438183
4,-228.296,1000,30,333000,0.438545

5,-244.405,1000,30,333000,0.402878
5,-232.22,1000,30,333000,0.371591
5,-234.705,1000,30,333000,0.370747
5,-225.339,1000,30,333000,0.368773
5,-233.88,1000,30,333000,0.37112

6,-237.605,1000,30,333000,0.36995
6,-228.033,1000,30,333000,0.32442
6,-224.593,1000,30,333000,0.325823
6,-226.722,1000,30,333000,0.324607
6,-225.502,1000,30,333000,0.325092

7,-225.672,1000,30,333000,0.335205
7,-216.394,1000,30,333000,0.303232
7,-247.376,1000,30,333000,0.318111
7,-246.084,1000,30,333000,0.301583
7,-242.069,1000,30,333000,0.304533

8,-220.83,1000,30,333000,0.312974
8,-215.186,1000,30,333000,0.280127
8,-242.504,1000,30,333000,0.278626
8,-252.37,1000,30,333000,0.279108
8,-232.303,1000,30,333000,0.278434

9,-235.075,1000,30,333000,0.292454
9,-242.786,1000,30,333000,0.268855
9,-231.988,1000,30,333000,0.271274
9,-236.054,1000,30,333000,0.26931
9,-225.172,1000,30,333000,0.269026

10,-242.787,1000,30,333000,0.277605
10,-245.33,1000,30,333000,0.243458
10,-240.384,1000,30,333000,0.242725
10,-222.39,1000,30,333000,0.243157
10,-237.853,1000,30,333000,0.243203

1,-223.539,1000,30,300000,1.1193
1,-231.042,1000,30,300000,1.07467
1,-241.709,1000,30,300000,1.06978
1,-249.007,1000,30,300000,1.06995
1,-225.248,1000,30,300000,1.07084

2,-240.583,1000,30,300000,0.682506
2,-247.662,1000,30,300000,0.648317
2,-243.769,1000,30,300000,0.631001
2,-228.652,1000,30,300000,0.628496
2,-230.905,1000,30,300000,0.63471

3,-239.605,1000,30,300000,0.52715
3,-235.454,1000,30,300000,0.485249
3,-250.141,1000,30,300000,0.497359
3,-253.299,1000,30,300000,0.495286
3,-231.799,1000,30,300000,0.494709

4,-218.647,1000,30,300000,0.442168
4,-253.923,1000,30,300000,0.40568
4,-231.071,1000,30,300000,0.404104
4,-237.823,1000,30,300000,0.41142
4,-230.765,1000,30,300000,0.406404

5,-233.674,1000,30,300000,0.384009
5,-209.225,1000,30,300000,0.354593
5,-242.629,1000,30,300000,0.354699
5,-240.168,1000,30,300000,0.353282
5,-242.849,1000,30,300000,0.35495

6,-240.92,1000,30,300000,0.355519
6,-216.072,1000,30,300000,0.333722
6,-239.829,1000,30,300000,0.311748
6,-219.062,1000,30,300000,0.312223
6,-238.479,1000,30,300000,0.312001

7,-241.799,1000,30,300000,0.320852
7,-231.519,1000,30,300000,0.287382
7,-240.693,1000,30,300000,0.287906
7,-233.71,1000,30,300000,0.285248
7,-241.432,1000,30,300000,0.287472

8,-251.243,1000,30,300000,0.299165
8,-232.275,1000,30,300000,0.266354
8,-240.453,1000,30,300000,0.268075
8,-226.27,1000,30,300000,0.266769
8,-222.297,1000,30,300000,0.266908

9,-217.903,1000,30,300000,0.280435
9,-247.035,1000,30,300000,0.251752
9,-230.534,1000,30,300000,0.250427
9,-236.989,1000,30,300000,0.25124
9,-229.693,1000,30,300000,0.252011

10,-217.466,1000,30,300000,0.261326
10,-232.519,1000,30,300000,0.239631
10,-247.49,1000,30,300000,0.241274
10,-240.86,1000,30,300000,0.239244
10,-237.762,1000,30,300000,0.241613
